added,collx_id,category,number,name,team,year,brand,set,flags,condition,market_value,notes,front_image,back_image
8/12/2022,22069646,Football,100,Dalton Keene,Virginia Tech Hokies,2020,Panini,2020 Panini Chronicles Draft Picks - Crown Royale Draft Picks Red,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22069646-1660273876-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22069646-1660273876-back.jpg
1/17/2024,316063308,Football,134b,Dalton Schultz,Stanford Cardinal,2018,Panini,2018 Panini Elite Draft Picks,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-316063308-front.jpg,
3/31/2024,366048333,Football,CS-3,Dalvin Cook,Minnesota Vikings,2021,Panini,2021 Panini Certified - Certified Stars,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366048333-front.jpg,
8/14/2022,22870527,Football,21,Dalvin Cook,Florida State Seminoles,2020,Prizm,2020 Panini Prizm Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22870527-1660512263-front.jpg,
4/4/2024,369131356,Football,TS-DC,Dalvin Cook,Minnesota Vikings,2021,Panini,2021 Panini Prestige - Time Stamped,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369131356-front.jpg,
2/1/2024,327698119,Basketball,91,Damian Jones,Golden State Warriors,2016,Donruss,2016-17 Donruss - Rookie Jerseys,MEM,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327698119-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-327698119-back.jpg
3/30/2024,365768573,Basketball,P-287,Damon Stoudamire,Toronto Raptors,1996,,1996-97 Ultra - Platinum Medallion,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365768573-front.jpg,
8/12/2022,22108939,Football,383,Dan Doornink,Seattle Seahawks,1985,Topps,1985 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22108939-1660285316-front.jpg,
8/12/2022,22094740,Football,40,Dan Marino,Miami Dolphins,2000,Topps,2000 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22094740-1660280125-front.jpg,
8/12/2022,22129913,Football,66,Dan Marino,Miami Dolphins,2021,Donruss,2021 Donruss,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22129913-1660299945-front.jpg,
8/12/2022,22129749,Football,66,Dan Marino,Miami Dolphins,2021,Donruss,2021 Donruss,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22129749-1660299824-front.jpg,
8/12/2022,22103494,Football,322,Dan Marino,Miami Dolphins,2000,Topps,2000 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22103494-1660282902-front.jpg,
8/10/2022,21461244,Football,8,D'Andre Swift,Georgia Bulldogs,2020,Panini,2020 Panini Chronicles Draft Picks - Phoenix Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-21461244-1660091135-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-21461244-1660091135-back.jpg
8/10/2022,21461001,Football,8,D'Andre Swift,Georgia Bulldogs,2020,Panini,2020 Panini Chronicles Draft Picks - Phoenix Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-21461001-1660091087-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-21461001-1660091087-back.jpg
1/27/2024,323603830,Football,6,D'Andre Swift,Georgia Bulldogs,2020,Panini,2020 Panini Chronicles Draft Picks - Absolute Rookies Spectrum Blue,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323603830-front.jpg,
1/25/2024,322468728,Baseball,23,Dane Dunning,Texas Rangers,2021,Topps,2021 Topps Fire,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322468728-front.jpg,
4/4/2024,369079741,Football,56,Daniel Jones,New York Giants,2021,Panini,2021 Panini Certified,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369079741-front.jpg,
4/4/2024,369065588,Football,35,Daniel Jones,Duke Blue Devils,2020,Panini,2020 Panini Prizm Draft Picks,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369065588-front.jpg,
1/25/2024,322466823,Baseball,107,Daniel Lynch,Kansas City Royals,2021,Topps,2021 Topps Fire,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322466823-front.jpg,
1/29/2024,325461797,Basketball,121,Daniel Theis,Boston Celtics,2020,Prizm,2020-21 Panini Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325461797-front.jpg,
8/12/2022,22134511,Football,134,Danielle Hunter,Minnesota Vikings,2020,Panini,2020 Panini Mosaic,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22134511-1660303298-front.jpg,
3/30/2024,365672080,Basketball,57,Danilo Gallinari,New York Knicks,2010,Panini,2010-11 Panini Classics,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365672080-front.jpg,
3/30/2024,365815605,Basketball,322,Danny Ainge,Phoenix Suns,1992,Upper Deck,1992-93 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365815605-front.jpg,
3/30/2024,365815510,Basketball,253,Danny Ainge,Sacramento Kings,1990,,1990-91 Hoops,SP,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365815510-front.jpg,
4/4/2024,369093029,Baseball,121,Danny Duffy,Kansas City Royals,2020,Panini,"2020 Panini Prizm - Red, White and Blue Prizm",,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369093029-front.jpg,
8/12/2022,22156865,Baseball,395,Danny Jackson,Cincinnati Reds,1989,Topps,1989 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22156865-1660314830-front.jpg,
1/27/2024,323681897,Baseball,279,Danny Mendick,Chicago White Sox,2021,Topps,2021 Topps - Gold,SN2021,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323681897-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-323681897-back.jpg
2/11/2024,334970379,Baseball,417,Danny Tartabull,New York Yankees,1992,,1992 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-334970379-front.jpg,
8/12/2022,22089172,Football,346,Danny Wuerffel,Rhein Fire,2000,Topps,2000 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22089172-1660278656-front.jpg,
1/27/2024,323722775,Baseball,233,Dansby Swanson,Atlanta Braves,2021,Topps,2021 Topps - 70th Anniversary Celebration,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323722775-front.jpg,
8/14/2022,22903677,Baseball,65,Dario Agrazal,Detroit Tigers,2020,,2020 Stadium Club,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22903677-1660519329-front.jpg,
8/12/2022,22073303,Football,54,Darius Anderson,TCU Horned Frogs,2020,Panini,2020 Panini Chronicles Draft Picks - Crown Royale Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22073303-1660274729-front.jpg,
8/14/2022,22862322,Football,14,Darius Anderson,TCU Horned Frogs,2020,Select,2020 Panini Chronicles Draft Picks - Select Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22862322-1660510538-front.jpg,
8/12/2022,22140294,Football,108,Darius Slayton,New York Giants,2019,Panini,2019 Panini Absolute,"RC, SN199",RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22140294-1660307365-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22140294-1660307365-back.jpg
1/25/2024,322459297,Football,200,Darnell Mooney,Chicago Bears,2020,Select,2020 Panini Select - Purple Prizm Die Cut,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322459297-front.jpg,
8/6/2022,20434532,Football,200,Darnell Mooney,Chicago Bears,2020,Select,2020 Panini Select - Purple Prizm Die Cut,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20434532-1659796201-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-20434532-1659796201-back.jpg
8/8/2022,20954305,Football,GK-23,Darnell Mooney,Chicago Bears,2020,Panini,2020 Panini Chronicles - Gridiron Kings,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20954305-1659931725-front.jpg,
8/12/2022,22124964,Football,125,Darnell Mooney,Chicago Bears,2020,Donruss,2020 Donruss Optic,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22124964-1660295475-front.jpg,
8/8/2022,20971351,Football,125,Darnell Mooney,Chicago Bears,2020,Donruss,2020 Donruss Optic,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20971351-1659936510-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-20971351-1659936510-back.jpg
1/27/2024,323557215,Football,125,Darnell Mooney,Chicago Bears,2020,Donruss,2020 Donruss Optic - Holo,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323557215-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-323557215-back.jpg
8/12/2022,22096064,Football,88,Darrell Green,Washington Redskins,2000,Topps,2000 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22096064-1660280544-front.jpg,
8/12/2022,22059236,Football,90,Darrell Henderson,Memphis Tigers,2020,Panini,2020 Panini Prizm Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22059236-1660271556-front.jpg,
8/12/2022,22059042,Football,25,Darren Sproles,Kansas State Wildcats,2016,Prizm,2016 Panini Prizm Collegiate Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22059042-1660271517-front.jpg,
4/4/2024,369081598,Football,35,Darren Waller,Las Vegas Raiders,2020,Panini,2020 Panini Absolute - Blue,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369081598-front.jpg,
8/12/2022,22151703,Baseball,7,Darryl Strawberry,New York Mets,1988,Topps,1988 Topps Rite-Aid Team MVP's,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22151703-1660312666-front.jpg,
1/27/2024,323675786,Baseball,3,Darryl Strawberry,New York Mets,1990,Fleer,1990 Fleer - League Standouts,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323675786-front.jpg,
1/27/2024,323679531,Baseball,864,Darryl Strawberry,Los Angeles Dodgers,1991,Score,1991 Score,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323679531-front.jpg,
8/12/2022,22073566,Football,45,Darrynton Evans,Appalachian State Mountaineers,2020,Panini,2020 Panini Chronicles Draft Picks - Crown Royale Draft Picks Red,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22073566-1660274795-front.jpg,
4/4/2024,369095125,Baseball,95,Daulton Jefferies,Oakland Athletics,2021,Prizm,2021 Panini Prizm,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369095125-front.jpg,
8/14/2022,22895872,Baseball,120,Daulton Varsho,Arizona Diamondbacks,2021,Panini,2021 Panini Diamond Kings,"SP, RC",RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22895872-1660517706-front.jpg,
1/25/2024,322467236,Baseball,12,Daulton Varsho,Arizona Diamondbacks,2021,Topps,2021 Topps Fire,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322467236-front.jpg,
8/12/2022,22099847,Football,145,Daunte Culpepper,Minnesota Vikings,2000,Topps,2000 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22099847-1660281660-front.jpg,
3/31/2024,366048133,Football,GT-15,Davante Adams,Green Bay Packers,2021,Panini,2021 Panini Certified - Gold Team,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366048133-front.jpg,
1/17/2024,316009653,Football,BTN-DAD,Davante Adams,Green Bay Packers,2021,Panini,2021 Panini Playoff - Behind the Numbers,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-316009653-front.jpg,
4/4/2024,369116652,Football,59,Davante Adams,Green Bay Packers,2021,Panini,2021 Panini Absolute - Green,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369116652-front.jpg,
8/8/2022,20915773,Football,59,Davante Adams,Green Bay Packers,2021,Panini,2021 Panini Absolute - Retail,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20915773-1659922806-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-20915773-1659922806-back.jpg
8/12/2022,22126364,Football,FF-7,Davante Adams,Green Bay Packers,2021,Panini,2021 Panini Prestige - Franchise Favorites,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22126364-1660296925-front.jpg,
8/12/2022,22129590,Football,158b,Davante Adams,Green Bay Packers,2021,Donruss,2021 Donruss,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22129590-1660299710-front.jpg,
8/12/2022,22129435,Football,158b,Davante Adams,Green Bay Packers,2021,Donruss,2021 Donruss,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22129435-1660299613-front.jpg,
8/12/2022,22151501,Baseball,218,Dave Henderson,Oakland Athletics,1992,,1992 Stadium Club,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22151501-1660312597-front.jpg,
8/12/2022,22151720,Baseball,A♥,Dave Justice,Atlanta Braves,1992,,1992 Bicycle Atlanta Braves World Series Playing Cards,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22151720-1660312672-front.jpg,
8/12/2022,22149522,Baseball,880,Dave Justice,Atlanta Braves,1991,Score,1991 Score,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22149522-1660311784-front.jpg,
2/4/2024,330172969,Hockey,87,Dave Lewis,New Jersey Devils,1984,Topps,1984-85 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-330172969-front.jpg,
3/31/2024,366119844,Baseball,289,David Cone,Kansas City Royals,1995,Donruss,1995 Donruss,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366119844-front.jpg,
8/12/2022,22147446,Baseball,3,David Eckstein,Los Angeles Angels,2005,Upper Deck,2005 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22147446-1660310943-front.jpg,
1/31/2024,326859681,Football,386,David Hughes,Seattle Seahawks,1985,Topps,1985 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-326859681-front.jpg,
3/31/2024,366119251,Baseball,1,David Justice,Atlanta Braves,1995,Donruss,1995 Donruss - Press Proofs,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366119251-front.jpg,
1/31/2024,326859016,Football,173,David Logan,Tampa Bay Buccaneers,1985,Topps,1985 Topps,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-326859016-front.jpg,
8/12/2022,22109302,Football,173,David Logan,Tampa Bay Buccaneers,1985,Topps,1985 Topps,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22109302-1660285497-front.jpg,
4/4/2024,369069106,Football,30,David Montgomery,Chicago Bears,2020,Panini,2020 Panini Phoenix,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369069106-front.jpg,
1/25/2024,322499115,Football,17,David Montgomery,Chicago Bears,2021,Panini,2021 Panini Origins,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322499115-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-322499115-back.jpg
8/8/2022,20966563,Football,41,David Montgomery,Chicago Bears,2020,Panini,2020 Panini Mosaic - Choice Prizm Fusion Red,SN80,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20966563-1659934871-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-20966563-1659934871-back.jpg
4/4/2024,369066392,Football,27,David Montgomery,Iowa State Cyclones,2020,Panini,2020 Panini Prizm Draft Picks - Prizms Purple,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369066392-front.jpg,
8/12/2022,22136352,Football,41,David Montgomery,Chicago Bears,2020,Panini,2020 Panini Mosaic,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22136352-1660304647-front.jpg,
8/12/2022,22139801,Football,75,David Montgomery,Chicago Bears,2021,Donruss,2021 Donruss Elite,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22139801-1660307088-front.jpg,
8/12/2022,22139779,Football,75,David Montgomery,Chicago Bears,2021,Donruss,2021 Donruss Elite,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22139779-1660307075-front.jpg,
1/27/2024,323653120,Football,65,David Montgomery,Iowa State Cyclones,2021,Panini,2021 Panini Contenders Draft Picks,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323653120-front.jpg,
1/27/2024,323663178,Baseball,SIS-20,David Ortiz,Boston Red Sox,2021,Topps,2021 Topps - Stars in Service,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323663178-front.jpg,
4/9/2024,372553968,Hockey,SPE-DP,David Pastrnak,Boston Bruins,2019,,2019-20 SP Authentic - SP Essentials,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-372553968-front.jpg,
4/4/2024,369063469,Baseball,62,David Peterson,New York Mets,2021,Panini,2021 Panini Prizm,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369063469-front.jpg,
4/4/2024,369062690,Baseball,62,David Peterson,New York Mets,2021,Panini,2021 Panini Prizm - Purple Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369062690-front.jpg,
2/1/2024,327450230,Basketball,334,David Robinson,San Antonio Spurs,1992,,1992-93 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327450230-front.jpg,
2/1/2024,327450425,Basketball,336,David Robinson,San Antonio Spurs,1993,,1993-94 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327450425-front.jpg,
2/1/2024,327432589,Basketball,336,David Robinson,San Antonio Spurs,1993,,1993-94 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327432589-front.jpg,
2/1/2024,327432562,Basketball,336,David Robinson,San Antonio Spurs,1993,,1993-94 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327432562-front.jpg,
2/1/2024,327432527,Basketball,336,David Robinson,San Antonio Spurs,1993,,1993-94 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327432527-front.jpg,
3/30/2024,365768224,Basketball,285,David Robinson,San Antonio Spurs,1996,,1996-97 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365768224-front.jpg,
2/1/2024,327450090,Basketball,HS24,David Robinson,San Antonio Spurs,1993,,1993-94 Hoops - Scoops Fifth Anniversary Gold,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327450090-front.jpg,
2/1/2024,327449866,Basketball,270,David Robinson,San Antonio Spurs,1990,,1990-91 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327449866-front.jpg,
2/1/2024,327433688,Basketball,270,David Robinson,San Antonio Spurs,1990,,1990-91 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327433688-front.jpg,
1/25/2024,322334359,Basketball,270,David Robinson,San Antonio Spurs,1990,,1990-91 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322334359-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-322334359-back.jpg
8/8/2022,20949651,Basketball,270,David Robinson,San Antonio Spurs,1990,,1990-91 Hoops,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20949651-1659930543-front.jpg,
